# Vendor Raw Capture Session: round1_crypto
# Started: 2026-02-15T04:43:22.572311+00:00
# Format: raw vendor responses, no parsing applied

╔══VENDOR_CALL══════════════════════════════════════════
vendor: yfinance
endpoint: download
ticker: BTC-USD
timestamp: 2026-02-15T04:43:22.571311+00:00
params: start=2024-01-01 end=2024-07-01 interval=1d auto_adjust=true
call_number: 1
╠══RAW_PAYLOAD══════════════════════════════════════════
Price,Close,High,Low,Open,Volume
timestamp: 2026-02-15T13:36:46.794460+00:00
params: start=2024-01-01 end=2024-07-01 interval=1d auto_adjust=true
call_number: 1
╠══RAW_PAYLOAD══════════════════════════════════════════
Price,Close,High,Low,Open,Volume
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD
Date,,,,,
2024-01-01,44167.33203,44175.4375,42214.97656,42280.23438,18426978443
2024-01-02,44957.96875,45899.70703,44176.94922,44187.14062,39335274536
2024-01-03,42848.17578,45503.24219,40813.53516,44961.60156,46342323118
2024-01-04,44179.92188,44770.02344,42675.17578,42855.81641,30448091210
2024-01-05,44162.69141,44353.28516,42784.71875,44192.98047,32336029347
2024-01-06,43989.19531,44227.63281,43475.15625,44178.95312,16092503468
2024-01-07,43943.09766,44495.57031,43662.23047,43998.46484,19330573863
2024-01-08,46970.50391,47218,43244.08203,43948.70703,42746192015
2024-01-09,46139.73047,47893.69922,45244.71484,46987.64062,39821290992
2024-01-10,46627.77734,47647.22266,44483.15234,46121.53906,50114613298
2024-01-11,46368.58594,48969.37109,45678.64453,46656.07422,45833734549
2024-01-12,42853.16797,46498.13672,41903.76953,46354.79297,43332698900
2024-01-13,42842.38281,43234.66016,42464.14453,42799.44531,20601860469
2024-01-14,41796.26953,43065.59766,41724.61328,42842.26172,17521429522
2024-01-15,42511.96875,43319.72266,41705.41797,41715.06641,22320220558
2024-01-16,43154.94531,43566.27344,42085.99609,42499.33594,24062872740
2024-01-17,42742.65234,43189.89062,42189.30859,43132.10156,20851232595
2024-01-18,41262.05859,42876.34766,40631.17188,42742.3125,25218357242
2024-01-19,41618.40625,42134.16016,40297.45703,41278.46094,25752407154
2024-01-20,41665.58594,41877.89453,41446.82422,41624.58984,11586690904
2024-01-21,41545.78516,41855.36719,41497.00781,41671.48828,9344043642
2024-01-22,39507.36719,41651.20703,39450.11719,41553.65234,31338708143
2024-01-23,39845.55078,40127.35156,38521.89453,39518.71484,29244553045
2024-01-24,40077.07422,40483.78516,39508.79688,39877.59375,22359526178
2024-01-25,39933.80859,40254.48047,39545.66406,40075.55078,18491782013
2024-01-26,41816.87109,42209.38672,39825.69141,39936.81641,25598119893
2024-01-27,42120.05469,42195.63281,41431.28125,41815.625,11422941934
2024-01-28,42035.59375,42797.17578,41696.91016,42126.125,16858971687
2024-01-29,43288.24609,43305.86719,41818.33203,42030.91406,20668476578
2024-01-30,42952.60938,43838.94531,42711.37109,43300.22656,23842814518
2024-01-31,42582.60547,43717.40625,42298.94531,42946.25,24673628793
2024-02-01,43075.77344,43243.16797,41879.19141,42569.76172,21423953779
2024-02-02,43185.85938,43422.48828,42584.33594,43077.64062,18603843039
2024-02-03,42992.25,43359.94141,42890.80859,43184.96484,11169245236
2024-02-04,42583.58203,43097.64453,42374.83203,42994.94141,14802225490
2024-02-05,42658.66797,43494.25,42264.81641,42577.62109,18715487317
2024-02-06,43084.67188,43344.14844,42529.01953,42657.39062,16798476726
2024-02-07,44318.22266,44341.94922,42775.95703,43090.01953,21126587775
2024-02-08,45301.56641,45575.83984,44332.125,44332.125,26154524080
2024-02-09,47147.19922,48152.49609,45260.82422,45297.38281,39316770844
2024-02-10,47771.27734,48146.17188,46905.32031,47153.52734,16398681570
2024-02-11,48293.91797,48535.9375,47617.40625,47768.96875,19315867136
2024-02-12,49958.22266,50280.47656,47745.76172,48296.38672,34511985805
2024-02-13,49742.44141,50358.39062,48406.49609,49941.35938,35593051468
2024-02-14,51826.69531,52021.37109,49296.83203,49733.44531,39105608050
2024-02-15,51938.55469,52820.06641,51371.62891,51836.78516,38564360533
2024-02-16,52160.20312,52537.96875,51641.36719,51937.72656,28180567298
2024-02-17,51662.99609,52191.91406,50669.66797,52161.67578,20009091006
2024-02-18,52122.54688,52356.96484,51233.70703,51661.96875,17595377311
2024-02-19,51779.14453,52483.32422,51711.82031,52134.8125,21362184346
2024-02-20,52284.875,52945.05078,50792.3125,51777.72656,33353758256
2024-02-21,51839.17969,52368.81641,50671.75781,52273.53516,28624907020
2024-02-22,51304.97266,52009.61328,50926.29297,51854.64453,25413900611
2024-02-23,50731.94922,51497.93359,50561.77734,51283.90625,21427078270
2024-02-24,51571.10156,51684.19531,50585.44531,50736.37109,15174077879
2024-02-25,51733.23828,51950.02734,51306.17188,51565.21484,15413239245
2024-02-26,54522.40234,54938.17578,50931.03125,51730.53906,34074411896
2024-02-27,57085.37109,57537.83984,54484.19922,54519.36328,49756832031
2024-02-28,62504.78906,63913.13281,56738.42578,57071.09766,83239156760
2024-02-29,61198.38281,63585.64453,60498.73047,62499.18359,65496611844
2024-03-01,62440.63281,63155.10156,60802.52734,61168.0625,40186368423
2024-03-02,62029.84766,62458.69922,61657.28906,62431.65234,23888473685
2024-03-03,63167.37109,63230.21094,61435.02344,62031.57812,26253811450
2024-03-04,68330.41406,68537.03125,62386.51953,63137.00391,70670471105
2024-03-05,63801.19922,69170.625,59323.91016,68341.05469,102802940877
2024-03-06,66106.80469,67637.92969,62848.67188,63776.05078,68750229073
2024-03-07,66925.48438,68029.92188,65655.53125,66099.74219,46989543159
2024-03-08,68300.09375,70083.05469,66230.45312,66938.09375,59202881172
2024-03-09,68498.88281,68673.05469,68053.125,68299.25781,21609650379
2024-03-10,69019.78906,70005.20312,68239.97656,68500.25781,35683977532
2024-03-11,72123.90625,72850.71094,67194.88281,69020.54688,65716656765
2024-03-12,71481.28906,72825.65625,68728.85156,72125.125,62554434520
2024-03-13,73083.5,73637.47656,71334.09375,71482.11719,48212536929
2024-03-14,71396.59375,73750.07031,68563.02344,73079.375,59594605698
2024-03-15,69403.77344,72357.13281,65630.69531,71387.875,78320453976
2024-03-16,65315.11719,70046.27344,64801.39453,69392.48438,46842198371
2024-03-17,68390.625,68845.71875,64545.31641,65316.34375,44716864318
2024-03-18,67548.59375,68897.13281,66594.22656,68371.30469,49261579492
2024-03-19,61912.77344,68106.92969,61536.17969,67556.13281,74215844794
2024-03-20,67913.67188,68115.25781,60807.78516,61930.15625,66792634382
2024-03-21,65491.39062,68199.99219,64580.91797,67911.58594,44480350565
2024-03-22,63778.76172,66623.75,62355.37109,65489.92969,41401116964
2024-03-23,64062.20312,65976.39844,63038.49219,63802.72266,24738964812
2024-03-24,67234.17188,67622.75781,63825.85156,64070.75391,27206630673
2024-03-25,69958.8125,71162.59375,66414.83594,67234.09375,42700139523
2024-03-26,69987.83594,71535.74219,69335.60938,69931.32812,36010437368
2024-03-27,69455.34375,71727.6875,68381.92969,69991.89844,40827113309
2024-03-28,70744.95312,71546.02344,68895.50781,69452.77344,34374900617
2024-03-29,69892.82812,70913.09375,69076.65625,70744.79688,25230851763
2024-03-30,69645.30469,70355.49219,69601.0625,69893.44531,17130241883
2024-03-31,71333.64844,71377.78125,69624.86719,69647.78125,20050941373
2024-04-01,69702.14844,71342.09375,68110.69531,71333.48438,34873527352
2024-04-02,65446.97266,69708.38281,64586.59375,69705.02344,50705240709
2024-04-03,65980.8125,66914.32031,64559.89844,65446.67188,34488018367
2024-04-04,68508.84375,69291.25781,65113.79688,65975.69531,34439527442
2024-04-05,67837.64062,68725.75781,66011.47656,68515.75781,33748230056
2024-04-06,68896.10938,69629.60156,67491.71875,67840.57031,19967785809
2024-04-07,69362.55469,70284.42969,68851.63281,68897.10938,21204930369
2024-04-08,71631.35938,72715.35938,69064.24219,69362.55469,37261432669
2024-04-09,69139.01562,71742.50781,68212.92188,71632.5,36426900409
2024-04-10,70587.88281,71093.42969,67503.5625,69140.24219,38318601774
2024-04-11,70060.60938,71256.23438,69571.8125,70575.73438,30153382941
2024-04-12,67195.86719,71222.74219,65254.83594,70061.38281,44129299406
2024-04-13,63821.47266,67931.42969,60919.10547,67188.375,52869738185
2024-04-14,65738.72656,65824.42969,62205.85156,63836.23047,49084320047
2024-04-15,63426.21094,66878.64844,62332.07031,65739.64844,43595917654
2024-04-16,63811.86328,64355.66797,61716.40234,63419.29688,42847528078
2024-04-17,61276.69141,64486.36328,59768.58594,63831.84766,41915247049
2024-04-18,63512.75391,64125.6875,60833.48047,61275.31641,36006307335
2024-04-19,63843.57031,65481.59766,59651.39062,63510.75,49920425401
2024-04-20,64994.44141,65442.45703,63172.40234,63851.10156,23097485495
2024-04-21,64926.64453,65723.24219,64277.72266,64992.81641,20506644853
2024-04-22,66837.67969,67233.96094,64548.17969,64935.63281,28282686673
2024-04-23,66407.27344,67199.24219,65864.86719,66839.89062,24310975583
2024-04-24,64276.89844,67075.36719,63589.87109,66408.71875,30276655120
2024-04-25,64481.70703,65275.20703,62783.63281,64275.01953,32155786816
2024-04-26,63755.32031,64789.65625,63322.39844,64485.37109,24139372950
2024-04-27,63419.14062,63898.36328,62424.71875,63750.98828,19530783039
2024-04-28,63113.23047,64321.48438,62793.59766,63423.51562,17334827993
2024-04-29,63841.12109,64174.87891,61795.45703,63106.36328,26635912073
2024-04-30,60636.85547,64703.33203,59120.06641,63839.41797,37840840057
2024-05-01,58254.01172,60780.5,56555.29297,60609.49609,48439780271
2024-05-02,59123.43359,59602.29688,56937.20312,58253.70312,32711813559
2024-05-03,62889.83594,63320.50391,58848.3125,59122.30078,33172023048
2024-05-04,63891.47266,64494.95703,62599.35156,62891.03125,20620477992
2024-05-05,64031.13281,64610.89062,62955.30469,63892.45312,18296164805
2024-05-06,63161.94922,65494.90234,62746.23828,64038.3125,28697928697
2024-05-07,62334.81641,64390.45703,62285.98047,63162.76172,25930730982
2024-05-08,61187.94141,62986.08594,60877.12891,62332.64062,26088172222
2024-05-09,63049.96094,63404.91406,60648.07422,61191.19922,25453338161
2024-05-10,60792.77734,63446.74219,60208.78125,63055.19141,27804954694
2024-05-11,60793.71094,61451.15234,60492.625,60793.35547,13842272968
2024-05-12,61448.39453,61818.15625,60632.60156,60793.50391,13800459405
2024-05-13,62901.44922,63422.66016,60769.83984,61451.21875,27889181179
2024-05-14,61552.78906,63092.125,61123.76562,62900.77344,28186271527
2024-05-15,66267.49219,66454.45312,61330.41016,61553.98828,39815167074
2024-05-16,65231.58203,66712.42969,64613.05469,66256.10938,31573077994
2024-05-17,67051.875,67459.46094,65119.31641,65231.29688,28031279310
2024-05-18,66940.80469,67387.32812,66663.5,67066.21094,16712277406
2024-05-19,66278.36719,67694.29688,65937.17969,66937.92969,19249094538
2024-05-20,71448.19531,71483.5625,66086.17188,66278.74219,43850655717
2024-05-21,70136.53125,71946.46094,69191.125,71443.0625,46932005990
2024-05-22,69122.33594,70623.69531,68977.69531,70135.32031,32802561717
2024-05-23,67929.5625,70041.27344,66356.95312,69121.30469,41895680979
2024-05-24,68526.10156,69220.29688,66622.67188,67928.13281,29197308153
2024-05-25,69265.94531,69579.32031,68515.82031,68526.92188,15473071741
2024-05-26,68518.09375,69506.22656,68183.89062,69264.28906,15628433737
2024-05-27,69394.55469,70597.88281,68232.5,68512.17969,25870990717
2024-05-28,68296.21875,69514.64062,67227.15625,69392.19531,32722265965
2024-05-29,67578.09375,68852.46094,67101.49219,68296.35156,26707072906
2024-05-30,68364.99219,69500.53906,67118.07812,67576.08594,29509712534
2024-05-31,67491.41406,68999.5625,66633.42188,68362.51562,27387283769
2024-06-01,67706.9375,67839.76562,67386.19531,67489.60938,11641495604
2024-06-02,67751.60156,68409.16406,67315.52344,67710.27344,17110588415
2024-06-03,68804.78125,70230.82031,67589.83594,67753.89844,32401285324
2024-06-04,70567.76562,71047.40625,68564.64062,68804.57031,33149696545
2024-06-05,71082.82031,71735.41406,70390.71094,70568.35156,32810771409
2024-06-06,70757.16406,71625.73438,70119.125,71082.84375,25223152007
2024-06-07,69342.58594,71907.85156,68507.25781,70759.1875,36188381096
2024-06-08,69305.77344,69533.32031,69210.74219,69324.17969,14262185861
2024-06-09,69647.99219,69817.52344,69160.84375,69297.49219,13534028500
2024-06-10,69512.28125,70146.07031,69232.42188,69644.3125,20597699541
2024-06-11,67332.03125,69549.41406,66123.60156,69508.07812,37116136345
2024-06-12,68241.1875,69977.89062,66902.45312,67321.375,34497940694
2024-06-13,66756.39844,68365.78125,66304.5625,68243.10156,28955204146
2024-06-14,66011.09375,67294.64844,65056.89453,66747.57031,27403884779
2024-06-15,66191,66402.1875,65871.77344,66006.74219,14121265576
2024-06-16,66639.04688,66894.84375,66018.25,66189.35938,13281140541
2024-06-17,66490.29688,67188.32031,65094.96484,66636.51562,30006354476
2024-06-18,65140.74609,66556.70312,64066.95703,66490.97656,39481285950
2024-06-19,64960.29688,65695.35156,64693.30078,65146.66016,21103423504
2024-06-20,64828.65625,66438.96094,64547.84766,64960.29688,25641109124
2024-06-21,64096.19922,65007.54688,63378.89453,64837.98828,26188171739
2024-06-22,64252.57812,64475.46875,63929.75781,64113.86328,9858198793
2024-06-23,63180.79688,64491.70312,63180.79688,64248.96484,11170471802
2024-06-24,60277.41406,63292.52734,58601.69922,63173.35156,43152133651
2024-06-25,61804.64062,62258.26172,60239.75,60266.28125,29201215431
2024-06-26,60811.27734,62434.13672,60695.1875,61789.67578,22506003064
2024-06-27,61604.80078,62293.86328,60585.33203,60811.22656,21231745045
2024-06-28,60320.13672,62126.09766,59985.40234,61612.80469,24952866877
2024-06-29,60887.37891,61097.62109,60300.96484,60319.875,12652903396
2024-06-30,62678.29297,62892.82812,60632.94922,60888.44531,17333226409
╚══END_CALL═════════════════════════════════════════════

╔══VENDOR_CALL══════════════════════════════════════════
vendor: yfinance
endpoint: download
ticker: ETH-USD
timestamp: 2026-02-15T13:36:46.989279+00:00
params: start=2024-01-01 end=2024-07-01 interval=1d auto_adjust=true
call_number: 2
╠══RAW_PAYLOAD══════════════════════════════════════════
Price,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,
2024-01-01,2352.327881,2352.327881,2267.018066,2282.870361,6906765990
2024-01-02,2355.836426,2431.212402,2348.892334,2352.593506,12910543630
2024-01-03,2210.761963,2385.117676,2113.925293,2355.981445,19332933581
2024-01-04,2269.038086,2294.608154,2204.865723,2210.529053,11044564896
2024-01-05,2268.647217,2276.764648,2209.537109,2269.409424,10860953290
2024-01-06,2241.624756,2271.359375,2219.781982,2269.540039,5970741680
2024-01-07,2222.865967,2257.12793,2211.5625,2242.012695,6490053615
2024-01-08,2333.032715,2358.815674,2171.993652,2222.857666,13830287095
2024-01-09,2344.827148,2369.641602,2243.219238,2332.868164,14891130716
2024-01-10,2582.103516,2626.976807,2341.943115,2344.923584,29042100476
2024-01-11,2619.619141,2687.779053,2567.993652,2584.171631,22575246883
2024-01-12,2524.460205,2710.421875,2460.925537,2619.177002,23623839263
2024-01-13,2576.5979,2589.079834,2498.594482,2522.933838,12250316867
2024-01-14,2472.241211,2578.332275,2470.424316,2578.003662,9405587417
2024-01-15,2511.36377,2550.769043,2470.820801,2471.666992,9700630000
2024-01-16,2587.691162,2613.566895,2500.003906,2510.627197,11063317095
2024-01-17,2528.369385,2592.737061,2508.432861,2587.044678,10441017520
2024-01-18,2467.018799,2546.263916,2426.135498,2528.593262,11900028080
2024-01-19,2489.498535,2501.305176,2414.710938,2468.688965,11405278376
2024-01-20,2469.589111,2489.847656,2456.095703,2489.847656,5297826161
2024-01-21,2453.913086,2479.760498,2452.377686,2469.798584,4578471955
2024-01-22,2310.826416,2463.447266,2303.502686,2454.987305,13923771728
2024-01-23,2240.686035,2348.03125,2167.282471,2310.95166,16182147521
2024-01-24,2233.561768,2261.384521,2197.656738,2241.749756,10134722960
2024-01-25,2217.710205,2240.380859,2173.686523,2233.969971,9302247037
2024-01-26,2267.199707,2280.383789,2196.140137,2217.441895,9975117607
2024-01-27,2267.885986,2282.544434,2252.385254,2267.319336,5144367230
2024-01-28,2257.20874,2306.898682,2242.683838,2268.192871,7296214994
2024-01-29,2317.064209,2320.027344,2237.71167,2256.995361,8948195551
2024-01-30,2344.493652,2388.870605,2298.281982,2317.435791,10173440062
2024-01-31,2282.544434,2349.611328,2264.443604,2343.558838,10807883277
2024-02-01,2303.824707,2309.842529,2243.571777,2282.175293,8895583113
2024-02-02,2308.038086,2323.053467,2282.230225,2303.706055,7186143091
2024-02-03,2296.03833,2327.346924,2293.538086,2307.980225,4647754021
2024-02-04,2289.546143,2309.01123,2272.304932,2296.116943,5438100035
2024-02-05,2298.888916,2334.676758,2270.067871,2289.205566,7277068110
2024-02-06,2372.201904,2389.826172,2296.788574,2298.955078,9520885493
2024-02-07,2423.745117,2442.63623,2353.706055,2372.262695,9660628536
2024-02-08,2419.906494,2459.556641,2414.749512,2424.080078,9941841732
2024-02-09,2487.515625,2522.724609,2419.362793,2419.773682,13634203177
2024-02-10,2501.228271,2516.719727,2475.857666,2487.650391,6474444159
2024-02-11,2507.570557,2537.679199,2495.214355,2501.129883,7347245813
2024-02-12,2658.115967,2663.842773,2473.812012,2507.578857,13022696866
2024-02-13,2642.185303,2686.455078,2599.169434,2659.586182,18271237044
2024-02-14,2777.902344,2786.893555,2621.025391,2641.685303,21448973822
2024-02-15,2824.378906,2865.845459,2764.010498,2777.601318,23734481937
2024-02-16,2803.691406,2858.450439,2760.331055,2825.480713,17057114638
2024-02-17,2786.672607,2805.128662,2724.386963,2803.73584,17932379943
2024-02-18,2878.998047,2892.843506,2767.913086,2786.709717,23355830478
2024-02-19,2943.574707,2983.370605,2860.263672,2881.296875,15163110589
2024-02-20,3013.503662,3031.524414,2879.90332,2944.106445,20341598470
2024-02-21,2970.355469,3017.19043,2875.418457,3015.65332,18897136867
2024-02-22,2971.007324,3030.666016,2907.109375,2969.599854,18058908246
2024-02-23,2921.658203,2991.32959,2906.58374,2970.139648,12822717059
2024-02-24,2992.385986,3003.195068,2907.700684,2921.962891,10701688842
2024-02-25,3112.697266,3117.428955,2984.393066,2992.366699,14620450464
2024-02-26,3178.993652,3197.375,3037.95459,3112.529053,17504464351
2024-02-27,3244.519287,3287.958008,3167.830566,3178.405029,21090315368
2024-02-28,3385.703857,3485.450928,3201.575928,3243.893311,32885894265
2024-02-29,3341.919678,3518.969238,3303.905273,3386.802734,28469171094
2024-03-01,3435.053955,3452.626221,3341.851074,3341.96582,16880101987
2024-03-02,3422.049805,3459.747314,3398.898926,3436.15918,12024340617
2024-03-03,3490.993652,3491.168457,3372.214111,3422.875244,13643324467
2024-03-04,3630.433838,3641.459229,3446.017578,3489.340088,26772963830
2024-03-05,3554.9646,3828.159668,3224.119385,3631.928955,47706899137
2024-03-06,3819.226318,3901.434326,3502.80249,3554.067871,34938642613
2024-03-07,3874.347656,3939.593994,3738.685303,3818.311035,22457177587
2024-03-08,3892.061035,3998.826416,3828.363281,3874.830811,26135487051
2024-03-09,3915.418945,3950.396484,3880.658936,3892.119141,11926623780
2024-03-10,3881.193115,3968.723633,3800.564453,3915.590576,15783924355
2024-03-11,4066.445068,4087.050049,3745.125244,3881.237793,28806262507
2024-03-12,3980.273193,4092.28418,3831.889893,4066.69043,26917010932
2024-03-13,4006.457031,4083.007324,3936.627197,3980.265137,22028114691
2024-03-14,3883.140381,4011.102783,3721.788574,4005.745117,25434810823
2024-03-15,3735.220215,3928.775635,3571.774658,3882.856934,33505075433
2024-03-16,3522.860107,3780.894531,3468.079346,3736.10498,20199855932
2024-03-17,3642.413086,3676.263428,3414.172363,3523.029785,19938757095
2024-03-18,3517.985107,3642.49707,3456.091309,3642.298828,21162220224
2024-03-19,3157.618164,3546.582275,3149.286865,3518.347656,34166976701
2024-03-20,3513.393066,3534.826416,3059.654785,3158.396729,36605316331
2024-03-21,3492.991211,3586.905029,3412.222656,3514.017578,22213647922
2024-03-22,3333.687988,3541.898193,3254.969238,3492.897949,20574952329
2024-03-23,3336.593994,3433.758057,3273.115479,3335.592529,13242137554
2024-03-24,3454.636475,3470.344482,3301.277344,3336.666016,12156660941
2024-03-25,3590.883789,3657.118896,3421.790527,3454.885742,18603921705
2024-03-26,3587.504883,3678.789795,3545.428711,3591.085205,18505553577
2024-03-27,3500.115234,3664.383057,3460.393555,3587.313721,18753082145
2024-03-28,3561.293945,3609.705322,3465.332275,3500.216064,16419674157
2024-03-29,3511.806152,3583.701416,3475.725586,3561.011719,12712701619
2024-03-30,3507.944336,3566.084473,3489.9021,3511.827637,9389066783
2024-03-31,3647.856445,3655.218994,3507.242676,3507.95166,10499881424
2024-04-01,3505.030029,3648.12915,3418.695312,3647.81958,16002098681
2024-04-02,3277.234619,3506.962891,3215.985107,3504.818359,22076539151
2024-04-03,3311.441895,3368.111572,3205.64917,3277.324219,16010734587
2024-04-04,3330.040527,3443.20752,3253.319336,3311.495361,14476330517
2024-04-05,3318.885254,3345.666504,3214.244141,3330.005859,15214447092
2024-04-06,3354.183838,3397.592529,3308.983398,3318.864746,8956926798
2024-04-07,3453.494629,3458.508301,3346.114746,3354.213867,9931108526
2024-04-08,3695.292725,3727.616455,3409.511719,3453.498779,19055143129
2024-04-09,3505.16333,3724.922363,3455.107666,3695.341797,18279773833
2024-04-10,3543.737061,3561.516357,3415.18042,3505.156006,16872482726
2024-04-11,3505.247803,3616.194336,3477.171143,3543.452148,14076734489
2024-04-12,3243.034912,3552.589111,3103.430176,3505.329834,22104869556
2024-04-13,3004.900391,3299.663818,2862.393555,3242.940918,29930408174
2024-04-14,3156.941895,3174.666504,2914.422852,3005.547607,25486284994
2024-04-15,3101.600342,3277.561523,3026.538818,3156.830078,21925843181
2024-04-16,3084.920166,3127.160889,2997.754639,3101.140625,19441391169
2024-04-17,2984.727539,3123.669678,2918.553711,3084.923584,17711869375
2024-04-18,3066.027588,3094.842041,2956.127441,2984.705322,15183777035
2024-04-19,3059.278564,3127.11499,2868.795898,3065.953125,20399982867
2024-04-20,3157.627197,3170.672852,3021.784912,3059.478027,9918642130
2024-04-21,3147.288574,3197.506348,3119.552002,3157.571045,9394387894
2024-04-22,3201.6521,3236.65918,3131.367432,3147.663574,12063858733
2024-04-23,3219.911621,3264.419434,3154.589844,3201.588623,11054442653
2024-04-24,3139.805176,3292.921631,3105.982178,3219.957031,14000234760
2024-04-25,3156.509521,3190.976318,3074.804688,3139.624268,13989030260
2024-04-26,3130.164795,3166.188721,3103.104004,3156.384033,10622333862
2024-04-27,3252.168213,3279.451172,3071.340088,3129.727051,11820785577
2024-04-28,3262.774658,3351.176514,3249.14917,3252.245605,11379192678
2024-04-29,3215.428955,3285.46875,3116.199951,3262.34082,15032246816
2024-04-30,3012.286865,3249.378418,2918.22876,3215.381104,18266894653
2024-05-01,2969.784668,3020.17334,2815.92334,3011.015625,20005057445
2024-05-02,2988.168457,3015.050293,2894.329834,2969.794434,13163903903
2024-05-03,3103.541992,3127.155273,2960.182129,2988.134521,12862183229
2024-05-04,3117.576416,3167.54126,3096.267578,3103.619629,8283229638
2024-05-05,3137.249023,3170.055176,3075.586182,3117.636963,8783447639
2024-05-06,3062.72876,3220.152344,3048.238525,3137.510254,13008587255
2024-05-07,3006.577148,3129.081299,3003.013672,3062.750977,11743187337
2024-05-08,2973.657227,3037.196045,2938.472656,3006.315674,11791662158
2024-05-09,3036.020508,3057.958252,2951.223877,2973.97168,10861947179
2024-05-10,2909.79126,3052.729492,2881.000732,3036.231201,12278653601
2024-05-11,2911.602051,2942.178711,2888.083252,2909.845459,6795916454
2024-05-12,2928.701904,2953.047363,2902.201904,2911.658203,5908941395
2024-05-13,2949.359619,2994.869141,2865.134521,2928.813965,13352264795
2024-05-14,2881.157959,2959.546631,2863.545898,2949.213135,12444516140
2024-05-15,3037.056641,3041.602295,2864.735352,2881.224609,14666902956
2024-05-16,2945.131104,3041.807129,2925.087402,3036.01416,13035465176
2024-05-17,3094.118652,3120.301758,2934.112549,2945.136963,14449438097
2024-05-18,3122.948975,3146.790527,3087.704346,3094.553467,9407051320
2024-05-19,3071.843018,3137.148438,3056.754395,3122.824707,8747800800
2024-05-20,3663.855469,3690.805908,3050.297852,3071.858887,31228143948
2024-05-21,3789.312744,3837.372803,3628.096436,3663.01123,37643853967
2024-05-22,3737.217773,3810.948486,3655.075195,3789.372803,25155809461
2024-05-23,3776.927246,3943.553955,3552.642578,3737.178467,45623656317
2024-05-24,3726.93457,3825.122559,3631.990234,3776.992432,22257061429
2024-05-25,3749.236572,3776.006592,3710.52832,3726.975586,10000027764
2024-05-26,3825.897461,3879.470703,3732.022949,3749.179932,14650794791
2024-05-27,3892.006836,3973.556396,3821.93042,3826.127197,18949181813
2024-05-28,3840.256348,3924.895752,3771.213867,3892.096924,19846044324
2024-05-29,3763.196533,3880.648438,3742.04126,3840.235107,17411416736
2024-05-30,3746.849609,3823.643311,3702.263672,3763.357666,15065849797
2024-05-31,3760.026611,3843.857666,3723.835205,3746.861572,15290700646
2024-06-01,3813.198975,3829.294678,3749.840088,3759.884277,8661024535
2024-06-02,3780.895996,3834.911865,3752.414551,3813.275635,11126903059
2024-06-03,3766.38916,3848.603027,3758.919922,3780.854248,14082454300
2024-06-04,3812.515869,3831.36499,3738.134277,3766.476318,13331489271
2024-06-05,3864.260986,3887.48584,3778.655762,3812.560791,15480034434
2024-06-06,3811.605957,3878.052246,3761.775391,3864.263428,13606583873
2024-06-07,3678.62915,3838.452148,3615.280273,3811.666016,18220286186
2024-06-08,3680.949951,3707.497314,3669.637939,3677.400391,9096091805
2024-06-09,3705.903809,3719.367676,3668.123535,3680.936035,7910768788
2024-06-10,3666.717529,3711.428711,3648.164551,3705.877197,10377300126
2024-06-11,3498.330566,3669.890869,3434.749023,3666.358887,19184721538
2024-06-12,3559.617676,3652.492188,3463.784912,3497.896973,17142905351
2024-06-13,3469.28125,3559.725342,3431.333496,3559.725342,14472382154
2024-06-14,3480.271973,3528.602295,3366.223877,3467.969971,15793876596
2024-06-15,3565.549561,3589.887451,3473.452637,3479.785645,12733651076
2024-06-16,3620.563477,3648.093018,3541.534424,3566.761963,9878388158
2024-06-17,3511.378906,3634.2854,3468.148926,3622.383545,17838856988
2024-06-18,3483.681396,3514.177246,3371.590332,3510.565186,21022514455
2024-06-19,3559.347412,3583.320068,3466.480957,3482.35083,15275373778
2024-06-20,3511.086914,3623.886475,3485.459961,3559.347412,16115123753
2024-06-21,3516.075684,3542.957275,3447.935547,3511.268311,15933353456
2024-06-22,3494.813477,3519.497559,3477.169922,3516.55127,7423703673
2024-06-23,3418.611816,3519.324951,3408.583008,3494.953857,9418141333
2024-06-24,3350.256348,3430.698975,3244.241455,3418.783203,23137744903
2024-06-25,3395.029053,3422.213379,3335.556885,3350.555664,13235546063
2024-06-26,3369.477295,3421.509521,3328.390625,3394.373291,11694054195
2024-06-27,3444.800537,3470.923096,3362.264648,3368.88623,11771834016
2024-06-28,3373.635986,3482.95752,3363.4375,3445.498779,12861158844
2024-06-29,3372.967773,3401.730225,3369.552734,3373.689941,6584792001
2024-06-30,3432.88916,3453.211426,3352.284424,3373.075684,8396416013
╚══END_CALL═════════════════════════════════════════════

# Session ended: 2026-02-15T13:36:46.992278+00:00
# Total calls captured: 2
